Match_Id,Over_No,Ball_No,Player_Out,Bowler,Dismissal_Type,Fielder,Innings_No
501238,5,6,187,77,caught,81,1
501238,6,3,183,61,caught,17,1
501238,14,6,199,81,caught,61,1
501238,17,1,54,294,caught,61,1
501238,18,6,285,81,caught,17,1
501238,5,1,2,190,caught,232,2
501238,7,1,288,177,lbw,,2
501238,9,6,64,177,run out,199,2
501237,2,3,263,228,bowled,,1
501237,14,3,208,67,caught,88,1
501237,16,2,133,188,caught,48,1
501237,17,6,221,67,caught,167,1
501237,19,5,57,188,caught,4,1
501237,0,5,53,50,lbw,,2
501237,10,5,167,56,caught,221,2
501237,12,2,4,126,caught,57,2
501237,13,2,88,221,lbw,,2
501237,15,6,48,50,caught,56,2
501237,16,4,228,194,bowled,,2
501237,18,5,100,194,caught,133,2
501237,19,1,188,126,caught,221,2
501236,3,4,185,131,bowled,,1
501236,12,3,19,256,caught,84,1
501236,17,5,21,131,caught,42,1
501236,19,1,109,131,run out,10,1
501236,19,4,20,131,stumped,26,1
501236,6,5,65,186,bowled,,2
501236,10,6,42,186,bowled,,2
501236,13,2,93,109,caught,186,2
501236,15,5,26,248,bowled,,2
501236,18,1,10,109,caught,303,2
501236,18,6,154,109,caught,19,2
501236,19,2,258,248,run out,20,2
501236,19,6,136,248,caught and bowled,,2
501235,2,6,157,192,stumped,277,1
501235,8,2,46,38,caught,277,1
501235,12,1,27,39,run out,39,1
501235,12,5,96,39,caught,52,1
501235,18,1,287,32,caught,85,1
501235,19,2,171,39,caught,255,1
501235,19,4,235,39,run out,277,1
501235,4,2,32,274,caught,46,2
501235,7,1,6,235,caught and bowled,,2
501235,10,1,192,235,lbw,,2
501235,14,1,266,235,caught,274,2
501234,4,3,167,31,caught,87,1
501234,5,6,100,140,run out,132,1
501234,7,5,53,140,bowled,,1
501234,9,2,48,89,run out,216,1
501234,14,6,4,140,lbw,,1
501234,19,4,88,66,run out,31,1
501234,1,1,9,302,caught,4,2
501234,4,2,216,302,caught,188,2
501233,1,1,187,77,bowled,,1
501233,1,4,183,77,lbw,,1
501233,6,2,54,35,lbw,,1
501233,14,4,199,81,run out,35,1
501233,17,5,41,81,caught,104,1
501233,18,4,285,153,caught,81,1
501233,19,6,29,61,run out,61,1
501233,1,6,288,190,caught,177,2
501233,2,2,2,29,bowled,,2
501233,4,3,17,29,bowled,,2
501233,9,4,64,82,caught,41,2
501233,13,1,104,190,caught,183,2
501233,15,2,12,190,caught,183,2
501233,17,6,35,82,caught,177,2
501233,18,1,153,177,bowled,,2
501233,18,3,77,177,bowled,,2
501233,18,5,81,177,caught,232,2
501232,6,4,135,235,bowled,,1
501232,8,6,162,235,lbw,,1
501232,16,4,110,274,caught,235,1
501232,18,3,8,274,caught,287,1
501232,19,4,79,282,caught,287,1
501232,5,1,272,270,caught,175,2
501232,11,4,157,283,caught,33,2
501232,13,6,96,175,caught,79,2
501232,16,5,27,15,caught,283,2
501232,18,3,171,162,caught,33,2
501231,3,1,263,196,bowled,,1
501231,4,2,133,266,stumped,277,1
501231,8,4,208,266,caught and bowled,,1
501231,9,6,57,38,caught,192,1
501231,15,3,221,192,lbw,,1
501231,17,1,56,192,bowled,,1
501231,17,3,209,192,stumped,277,1
501231,18,1,194,196,bowled,,1
501231,4,3,6,126,caught,133,2
501231,11,4,32,194,caught,263,2
501231,17,2,192,126,bowled,,2
501230,4,3,9,29,bowled,,1
501230,6,1,132,82,caught,183,1
501230,11,5,40,25,caught,54,1
501230,14,5,31,232,caught,29,1
501230,14,6,216,232,caught,183,1
501230,18,6,284,190,caught,29,1
501230,19,5,66,82,run out,199,1
501230,1,6,187,151,bowled,,2
501230,6,4,41,346,caught,151,2
501230,10,3,29,140,caught,284,2
501230,13,1,285,31,caught,276,2
501230,14,2,25,140,caught,87,2
501230,14,5,183,140,caught,66,2
501230,18,2,54,66,run out,132,2
501230,18,3,82,66,run out,151,2
501230,19,5,199,151,caught,132,2
501229,0,7,65,61,lbw,,1
501229,2,2,42,61,caught,259,1
501229,5,2,93,81,caught,77,1
501229,16,5,10,81,caught,64,1
501229,16,6,26,81,caught,17,1
501229,19,3,258,280,bowled,,1
501229,19,4,136,280,run out,17,1
501229,0,4,2,94,caught,26,2
501229,1,2,17,84,caught,26,2
501229,1,3,259,84,bowled,,2
501229,1,6,104,84,bowled,,2
501229,3,1,237,84,lbw,,2
501229,3,6,64,84,caught,26,2
501229,10,4,280,120,caught,10,2
501229,15,4,35,136,caught,258,2
501229,16,2,81,94,bowled,,2
501229,16,3,61,94,bowled,,2
501228,3,1,157,248,caught,125,1
501228,3,3,231,248,caught,186,1
501228,5,2,171,324,bowled,,1
501228,7,2,96,377,caught,201,1
501228,13,2,46,201,caught,125,1
501228,18,2,253,248,caught,201,1
501228,4,2,19,83,caught,96,2
501228,11,5,185,157,caught,171,2
501227,4,2,187,15,bowled,,1
501227,6,2,41,175,run out,244,1
501227,9,4,271,244,bowled,,1
501227,15,1,54,175,bowled,,1
501227,18,2,25,244,caught,110,1
501227,19,1,183,270,caught,15,1
501227,0,2,135,106,caught,183,2
501227,7,3,162,25,caught,54,2
501227,8,5,110,232,run out,187,2
501227,9,1,8,190,bowled,,2
501227,12,3,203,199,caught,187,2
501227,16,6,79,190,caught,183,2
501227,16,8,244,190,caught,232,2
501226,9,2,185,274,caught,281,1
501226,9,6,21,274,bowled,,1
501226,16,4,20,235,stumped,46,1
501226,17,2,19,282,caught,96,1
501226,17,5,109,282,caught,157,1
501226,19,6,125,282,caught,46,1
501226,2,4,231,109,bowled,,2
501226,3,6,157,201,bowled,,2
501226,4,6,96,109,bowled,,2
501226,5,3,46,201,bowled,,2
501226,12,6,171,248,caught,20,2
501226,18,3,27,109,caught,186,2
501226,18,5,235,109,run out,20,2
501226,19,1,282,248,run out,152,2
501226,19,2,281,248,caught,186,2
501225,3,3,55,32,run out,6,1
501225,4,1,64,192,bowled,,1
501225,7,4,104,38,bowled,,1
501225,15,3,35,38,caught and bowled,,1
501225,15,4,17,38,stumped,277,1
501225,16,1,259,39,caught,32,1
501225,16,6,280,39,caught,255,1
501225,17,5,81,196,caught,32,1
501225,19,5,237,39,caught,277,1
501225,19,6,61,39,run out,192,1
501225,10,4,6,280,run out,237,2
501225,13,5,32,35,bowled,,2
501224,5,1,263,84,caught,131,1
501224,8,2,133,136,caught,94,1
501224,8,4,208,136,caught,42,1
501224,9,1,221,131,caught,26,1
501224,1,5,65,50,run out,221,2
501224,5,4,42,194,bowled,,2
501224,7,4,10,221,run out,194,2
501224,9,4,93,221,caught,209,2
501224,13,3,26,194,bowled,,2
501224,14,4,258,126,stumped,263,2
501224,15,3,112,194,caught and bowled,,2
501224,18,6,94,246,run out,56,2
501223,11,4,41,4,caught,88,1
501223,13,6,199,48,caught,188,1
501223,15,5,187,14,caught,188,1
501223,16,6,254,67,caught,88,1
501223,3,4,167,29,caught,199,2
501223,10,2,53,296,bowled,,2
501223,12,1,88,82,caught,41,2
501223,15,2,4,25,caught,41,2
501223,17,4,100,190,caught,41,2
501223,19,1,264,82,caught,25,2
501222,4,5,279,283,caught,8,1
501222,13,2,9,175,caught,162,1
501222,17,2,40,270,caught,135,1
501222,19,5,31,270,caught,8,1
501222,19,7,216,270,run out,110,1
501222,12,1,135,151,bowled,,2
501221,2,1,209,109,caught,125,1
501221,3,4,133,248,caught,19,1
501221,11,1,208,278,stumped,20,1
501221,19,2,57,248,caught,19,1
501221,3,4,185,126,caught,57,2
501221,4,5,21,50,caught and bowled,,2
501221,11,2,19,194,caught,221,2
501221,12,2,20,221,caught,57,2
501221,15,7,125,50,caught,209,2
501221,17,2,109,50,bowled,,2
501221,17,4,201,50,caught,221,2
501221,17,6,119,50,caught and bowled,,2
501221,18,5,278,194,caught,209,2
501220,4,2,53,32,caught,238,1
501220,9,4,167,38,caught,238,1
501220,15,7,88,238,caught,277,1
501220,16,5,48,32,run out,255,1
501220,18,1,100,32,caught and bowled,,1
501220,19,1,210,238,caught,169,1
501220,19,6,67,238,bowled,,1
501220,1,6,6,188,bowled,,2
501220,2,6,101,14,bowled,,2
501220,6,3,32,14,caught,67,2
501220,7,6,52,67,lbw,,2
501220,12,6,255,210,caught,67,2
501220,17,1,266,302,caught,100,2
501220,19,1,169,302,caught,188,2
501219,6,6,2,276,caught,216,1
501219,7,6,64,31,lbw,,1
501219,9,5,104,31,bowled,,1
501219,11,5,17,31,lbw,,1
501219,14,6,237,276,bowled,,1
501219,15,5,35,66,caught,31,1
501219,18,4,81,276,bowled,,1
501219,3,3,9,81,caught,237,2
501219,4,2,40,61,bowled,,2
501219,5,6,214,35,bowled,,2
501219,12,2,216,81,run out,64,2
501219,14,6,276,61,bowled,,2
501219,15,5,31,153,caught,121,2
501219,16,6,87,35,stumped,17,2
501219,17,4,66,121,caught,237,2
501219,19,5,89,81,run out,17,2
501218,3,3,157,246,caught,133,1
501218,3,5,171,246,caught,208,1
501218,4,2,272,126,bowled,,1
501218,4,4,27,126,caught,208,1
501218,8,3,231,286,caught,57,1
501218,12,7,83,194,caught,56,1
501218,14,2,46,286,caught,221,1
501218,15,6,267,275,bowled,,1
501218,16,4,273,194,caught,56,1
501218,17,2,235,126,caught,286,1
501218,1,4,275,273,caught,171,2
501218,13,4,133,235,caught,274,2
501218,14,6,208,274,caught,235,2
501216,1,3,42,29,bowled,,1
501216,11,6,26,106,caught,254,1
501216,14,4,65,293,caught,254,1
501216,18,4,258,25,bowled,,1
501216,3,5,41,256,caught,258,2
501216,4,6,183,258,lbw,,2
501216,5,5,254,256,caught,26,2
501216,12,3,54,136,caught,258,2
501216,14,2,187,42,caught,112,2
501216,16,1,29,131,caught,93,2
501216,19,3,199,258,bowled,,2
501215,2,3,19,61,caught,17,1
501215,7,2,185,280,lbw,,1
501215,13,2,23,259,lbw,,1
501215,15,1,21,280,run out,280,1
501215,4,3,64,201,caught,125,2
501215,10,3,2,201,caught,109,2
501215,12,6,17,248,caught,125,2
501214,3,4,32,151,bowled,,1
501214,4,4,252,140,stumped,214,1
501214,6,5,229,140,run out,140,1
501214,7,6,169,89,run out,276,1
501214,10,7,52,31,stumped,214,1
501214,13,1,85,151,bowled,,1
501214,13,6,266,151,caught,89,1
501214,14,4,196,276,bowled,,1
501214,14,5,238,276,bowled,,1
501214,15,2,39,66,bowled,,1
501214,0,2,9,238,caught,52,2
501214,6,6,214,38,caught,169,2
501213,3,6,74,106,caught,29,1
501213,8,3,171,25,caught,187,1
501213,9,6,157,293,caught,254,1
501213,13,3,46,293,caught,187,1
501213,17,2,231,106,caught,41,1
501213,6,6,187,235,run out,273,2
501213,9,5,41,157,bowled,,2
501213,12,3,29,27,caught,273,2
501213,12,4,183,27,stumped,46,2
501213,13,6,271,235,lbw,,2
501213,18,1,254,27,caught and bowled,,2
501213,18,6,54,27,caught,211,2
501212,1,6,65,188,caught,88,1
501212,10,6,26,67,caught,210,1
501212,11,5,42,167,caught,264,1
501212,14,5,93,167,caught,100,1
501212,17,1,154,210,caught,67,1
501212,17,4,120,210,bowled,,1
501212,18,6,258,167,bowled,,1
501212,18,7,136,167,lbw,,1
501212,13,6,53,136,caught,112,2
501212,15,6,167,136,caught,84,2
501211,6,3,185,269,caught,15,1
501211,10,5,21,269,caught,260,1
501211,16,3,20,15,caught,110,1
501211,19,1,109,268,caught,260,1
501211,19,6,23,268,caught,269,1
501211,0,2,135,109,caught,125,2
501211,1,3,261,377,bowled,,2
501211,4,5,260,201,caught,109,2
501211,10,5,8,186,caught,125,2
501211,14,6,79,278,caught,20,2
501211,16,4,203,278,caught,185,2
501211,18,2,110,109,caught,125,2
501210,8,2,263,259,bowled,,1
501210,19,4,208,81,run out,81,1
501210,13,7,64,194,bowled,,2
501210,17,1,2,194,bowled,,2
501209,4,3,252,276,caught,9,1
501209,11,3,6,31,bowled,,1
501209,11,5,266,31,caught and bowled,,1
501209,16,4,32,276,bowled,,1
501209,1,3,214,196,run out,252,2
501208,2,5,42,15,caught,175,1
501208,8,6,65,269,caught,79,1
501208,14,4,26,268,caught,110,1
501208,19,2,154,15,caught,8,1
501208,19,6,258,15,lbw,,1
501208,1,6,135,84,caught,26,2
501208,2,7,15,94,bowled,,2
501208,4,6,260,120,caught,136,2
501208,6,4,110,120,caught,26,2
501208,11,1,79,136,caught,26,2
501208,16,5,203,94,caught,258,2
501208,16,6,268,94,caught,26,2
501208,17,4,8,120,bowled,,2
501208,19,1,269,258,caught,26,2
501207,0,1,2,274,caught,46,1
501207,2,2,55,267,bowled,,1
501207,2,5,64,267,caught,46,1
501207,4,5,17,267,caught,74,1
501207,15,2,104,235,caught,83,1
501207,16,1,35,157,caught,267,1
501207,16,6,81,157,run out,267,1
501207,19,6,77,267,run out,46,1
501207,3,5,157,81,caught and bowled,,2
501207,7,4,74,35,caught,61,2
501207,9,5,171,104,caught,35,2
501207,11,2,27,104,caught,17,2
501207,14,5,46,121,bowled,,2
501207,15,5,267,35,run out,259,2
501206,0,1,125,14,lbw,,1
501206,0,2,21,14,caught,167,1
501206,14,5,185,67,stumped,53,1
501206,19,6,20,188,bowled,,1
501206,5,5,53,109,caught,278,2
501206,10,1,100,278,run out,278,2
501206,13,6,264,278,caught,186,2
501206,14,1,48,377,lbw,,2
501205,0,1,260,194,bowled,,1
501205,4,4,8,221,caught,263,1
501205,16,5,110,221,caught and bowled,,1
501205,17,3,261,194,bowled,,1
501205,4,2,263,223,bowled,,2
501204,0,3,41,238,caught,6,1
501204,4,5,254,238,caught,192,1
501204,7,1,262,38,caught,6,1
501204,7,3,183,38,caught,238,1
501204,17,4,187,196,caught,169,1
501204,18,7,54,39,caught,38,1
501204,2,6,252,106,bowled,,2
501204,7,3,6,177,caught,183,2
501204,10,5,266,29,caught,41,2
501204,15,1,85,190,bowled,,2
501203,8,2,214,136,lbw,,1
501203,12,3,9,154,caught,42,1
501203,16,5,40,136,bowled,,1
501203,19,6,31,94,caught,257,1
501203,2,3,257,140,bowled,,2
501203,3,2,42,151,run out,216,2
501203,8,6,26,89,caught,9,2
501203,12,2,154,140,caught,9,2
501203,13,6,93,89,caught,9,2
501203,16,4,258,140,caught,284,2
501203,17,1,112,346,caught,9,2
501203,19,4,94,346,bowled,,2
501202,0,4,53,274,caught,46,1
501202,1,3,100,273,caught,235,1
501202,2,4,167,274,caught,157,1
501202,3,3,88,273,caught,235,1
501202,5,6,264,83,run out,27,1
501202,8,3,48,157,caught,27,1
501202,17,1,67,273,caught,46,1
501202,19,1,14,267,caught,46,1
501202,0,1,74,14,caught,210,2
501202,7,5,171,48,caught,53,2
501202,8,3,157,210,caught,53,2
501201,1,2,187,194,bowled,,1
501201,1,4,262,194,bowled,,1
501201,4,4,41,286,run out,133,1
501201,6,6,254,50,caught,208,1
501201,14,2,183,286,caught,194,1
501201,14,3,29,286,run out,209,1
501201,15,2,54,194,bowled,,1
501201,15,4,190,194,bowled,,1
501201,16,4,232,50,stumped,263,1
501201,17,4,106,194,caught,275,1
501201,1,2,263,190,bowled,,2
501201,6,1,208,29,run out,177,2
501200,8,6,55,135,caught,203,1
501200,11,3,2,8,caught,223,1
501200,15,1,64,175,stumped,110,1
501200,17,6,104,15,bowled,,1
501200,18,4,259,223,caught,79,1
501200,1,2,135,77,caught,2,2
501200,5,3,8,81,lbw,,2
501200,9,6,260,35,caught,81,2
501200,17,4,79,259,caught,64,2
501199,4,5,42,196,caught,169,1
501199,5,3,26,39,caught,252,1
501199,7,5,93,39,bowled,,1
501199,10,1,257,38,caught,192,1
501199,12,6,154,38,caught,192,1
501199,17,3,258,39,caught,85,1
501199,19,1,112,196,caught,266,1
501199,19,3,94,196,caught,192,1
501199,5,5,252,94,caught,26,2
501199,12,5,6,94,bowled,,2
501198,0,6,185,140,caught,89,1
501198,10,3,21,31,caught,222,1
501198,17,2,20,9,caught,214,1
501198,19,2,125,9,bowled,,1
501198,8,5,214,186,stumped,20,2
501198,12,5,31,278,run out,20,2
501198,15,2,9,201,caught,23,2
501198,16,3,216,21,stumped,20,2
501198,16,5,40,21,run out,58,2
501198,18,6,87,278,stumped,20,2
501198,19,2,63,377,caught,58,2
419165,7,2,185,149,caught,79,1
419165,8,4,18,221,caught,208,1
419165,11,2,23,149,caught,194,1
419165,17,1,20,15,caught,149,1
419165,19,3,109,194,run out,208,1
419165,1,4,42,248,caught,20,2
419165,11,2,48,21,run out,20,2
419165,11,6,50,21,lbw,,2
419165,14,2,133,186,caught,185,2
419165,14,5,79,186,caught,21,2
419165,16,6,154,121,caught,186,2
419165,18,5,208,109,run out,185,2
419165,18,6,221,109,caught,18,2
419165,19,3,15,248,run out,201,2
419164,0,4,53,124,caught,9,1
419164,1,1,231,14,lbw,,1
419164,3,2,57,14,caught,158,1
419164,6,1,56,94,caught,46,1
419164,8,2,147,124,bowled,,1
419164,15,1,205,9,bowled,,1
419164,16,3,54,298,caught,10,1
419164,17,6,235,9,bowled,,1
419164,18,1,188,124,lbw,,1
419164,18,3,131,124,caught,9,1
419164,7,2,9,235,caught and bowled,,2
419163,1,7,18,188,caught,56,1
419163,3,1,185,188,lbw,,1
419163,4,5,21,56,caught,53,1
419163,13,2,20,256,caught,57,1
419163,14,5,109,131,caught,56,1
419163,18,2,23,61,run out,53,1
419163,19,4,125,188,caught,97,1
419163,5,1,53,248,caught,125,2
419163,5,5,178,248,caught,21,2
419163,7,2,57,109,caught,121,2
419163,10,5,97,186,bowled,,2
419163,12,1,231,186,stumped,20,2
419163,15,2,56,201,caught,185,2
419163,17,4,188,248,caught,185,2
419163,17,6,250,248,bowled,,2
419163,18,1,256,121,lbw,,2
419163,19,2,131,21,caught,248,2
419162,1,6,133,94,caught,52,1
419162,3,4,42,94,run out,8,1
419162,8,2,48,158,caught,14,1
419162,9,3,154,124,caught,158,1
419162,17,4,208,94,caught,9,1
419162,2,4,9,194,caught,208,2
419162,6,2,158,50,stumped,208,2
419162,9,3,46,221,caught,42,2
419162,9,4,6,221,run out,48,2
419162,11,4,8,221,caught,208,2
419162,13,4,96,221,caught,154,2
419162,14,6,14,50,bowled,,2
419162,17,6,81,194,bowled,,2
419162,19,3,94,149,bowled,,2
419161,0,5,207,220,caught,83,1
419161,2,5,42,220,caught,62,1
419161,12,5,154,346,bowled,,1
419161,13,1,79,83,caught,2,1
419161,15,4,71,83,stumped,62,1
419161,17,6,209,87,caught,83,1
419161,19,1,255,106,caught,1,1
419161,19,6,208,106,run out,106,1
419161,13,5,1,209,caught,71,2
419160,1,4,53,73,caught,40,1
419160,4,1,178,232,bowled,,1
419160,6,4,57,232,caught,88,1
419160,8,6,231,232,run out,171,1
419160,14,3,56,136,caught,171,1
419160,15,6,253,73,caught,171,1
419160,17,6,60,241,caught,73,1
419160,1,2,187,253,caught,57,2
419160,2,4,41,60,caught,57,2
419160,3,4,135,256,lbw,,2
419160,6,2,40,131,caught,57,2
419160,11,5,171,235,run out,253,2
419160,12,5,88,131,bowled,,2
419160,15,1,136,256,bowled,,2
419159,2,6,64,109,caught,218,1
419159,10,5,26,201,bowled,,1
419159,11,6,27,21,lbw,,1
419159,2,5,18,153,caught,26,2
419159,4,1,185,153,stumped,26,2
419159,9,4,21,233,caught,24,2
419159,16,4,23,67,stumped,26,2
419158,7,3,32,63,bowled,,1
419158,8,4,183,346,caught,63,1
419158,10,2,31,346,caught,1,1
419158,13,3,230,106,caught,83,1
419158,14,2,254,220,bowled,,1
419158,15,5,169,346,caught,162,1
419158,17,4,212,83,bowled,,1
419158,19,3,229,106,run out,346,1
419158,19,5,39,106,caught,346,1
419158,2,3,2,160,caught,32,2
419158,2,6,162,160,bowled,,2
419157,5,6,133,9,caught,52,1
419157,12,5,208,9,caught and bowled,,1
419157,15,1,221,124,lbw,,1
419157,16,1,210,158,lbw,,1
419157,4,5,96,149,caught,15,2
419157,5,4,9,210,bowled,,2
419157,8,6,6,50,caught,221,2
419157,10,4,158,50,caught,79,2
419157,11,1,46,221,caught,48,2
419157,14,4,52,149,caught,50,2
419157,15,5,94,15,bowled,,2
419157,18,2,8,221,caught,207,2
419157,18,7,75,221,caught,15,2
419156,0,5,100,188,caught,53,1
419156,11,2,26,235,caught,131,1
419156,19,5,27,61,caught,56,1
419156,1,3,53,29,caught,233,2
419156,6,4,231,243,lbw,,2
419156,13,1,178,67,caught,26,2
419156,14,4,56,233,bowled,,2
419156,17,4,253,27,caught,64,2
419155,1,3,18,73,caught,241,1
419155,2,2,20,223,caught,171,1
419155,3,4,185,73,caught,88,1
419155,8,1,21,135,caught,232,1
419155,9,1,19,41,caught,135,1
419155,9,6,109,41,caught,241,1
419155,14,1,201,136,run out,136,1
419155,16,1,151,136,lbw,,1
419155,19,6,23,73,caught,187,1
419155,0,3,187,201,caught,185,2
419155,1,1,41,248,caught,18,2
419155,1,4,135,248,bowled,,2
419155,6,6,88,186,caught,23,2
419154,2,2,224,81,run out,9,1
419154,2,4,252,81,caught,46,1
419154,3,2,183,75,caught,96,1
419154,10,1,32,9,caught,158,1
419154,11,4,211,75,caught,124,1
419154,13,1,31,94,bowled,,1
419154,1,3,9,160,bowled,,2
419154,4,5,96,39,caught,31,2
419154,10,4,46,38,stumped,183,2
419154,11,5,158,160,run out,230,2
419154,13,4,8,39,caught,32,2
419153,2,2,162,201,stumped,20,1
419153,2,6,2,201,caught,121,1
419153,3,2,1,248,lbw,,1
419153,4,1,4,201,stumped,20,1
419153,14,4,87,21,caught,185,1
419153,15,5,62,186,stumped,20,1
419153,18,2,63,248,caught,18,1
419153,19,4,191,121,caught,18,1
419153,0,4,18,162,bowled,,2
419152,5,3,251,198,caught,136,1
419152,9,3,133,116,caught,110,1
419152,13,5,79,116,bowled,,1
419152,16,7,208,73,caught,110,1
419152,3,4,187,149,caught,286,2
419152,6,4,40,50,caught and bowled,,2
419152,7,3,41,286,run out,221,2
419152,9,3,110,286,lbw,,2
419152,10,5,241,221,run out,221,2
419152,11,6,88,286,bowled,,2
419152,16,7,136,149,bowled,,2
419151,0,4,53,94,caught,46,1
419151,0,5,178,94,caught,52,1
419151,2,3,97,94,bowled,,1
419151,12,3,231,181,run out,94,1
419151,17,3,56,124,stumped,46,1
419151,18,1,57,81,caught,96,1
419151,0,1,96,188,caught,53,2
419151,10,3,6,56,caught,250,2
419151,13,3,9,131,caught,250,2
419151,14,5,52,61,bowled,,2
419151,15,3,8,131,caught,250,2
419151,16,2,10,61,caught,56,2
419151,18,1,46,256,bowled,,2
419151,18,2,94,256,lbw,,2
419151,19,4,81,188,bowled,,2
419151,19,5,181,188,run out,57,2
419150,1,3,44,32,caught,211,1
419150,1,6,208,32,caught,183,1
419150,3,5,79,32,caught,245,1
419150,12,3,154,39,caught,224,1
419150,17,7,221,245,bowled,,1
419150,1,4,224,80,caught,154,2
419150,2,1,183,15,caught,133,2
419150,2,4,32,15,run out,208,2
419150,6,1,229,50,run out,44,2
419150,10,2,211,50,run out,79,2
419150,13,4,31,221,caught,50,2
419150,14,2,230,15,caught,208,2
419150,19,7,245,50,caught,42,2
419149,1,1,41,29,caught,247,1
419149,3,5,40,291,run out,233,1
419149,4,1,187,153,run out,24,1
419149,7,3,241,67,lbw,,1
419149,9,6,175,67,bowled,,1
419149,13,2,88,29,caught,64,1
419149,14,6,89,27,caught,247,1
419149,15,2,90,291,bowled,,1
419149,18,3,171,233,bowled,,1
419149,19,5,73,29,caught,67,1
419149,6,4,29,136,caught,89,2
419149,10,6,64,241,caught,73,2
419149,17,5,26,241,bowled,,2
419148,5,2,162,9,caught,6,1
419148,11,5,1,81,caught,124,1
419148,12,2,87,9,caught,10,1
419148,13,1,191,81,caught,52,1
419148,16,3,2,124,caught,81,1
419148,17,3,62,94,caught,81,1
419148,18,6,203,9,run out,46,1
419148,19,1,106,81,run out,46,1
419148,19,3,84,81,caught,46,1
419148,2,5,9,106,caught,162,2
419148,11,4,249,106,bowled,,2
419148,13,2,6,191,caught,82,2
419147,4,4,18,256,caught,53,1
419147,7,5,185,256,run out,61,1
419147,11,4,20,131,bowled,,1
419147,14,5,19,56,caught,250,1
419147,16,6,23,61,caught,231,1
419147,17,2,21,188,caught,57,1
419147,19,1,201,188,caught and bowled,,1
419147,19,3,156,188,caught,56,1
419147,4,1,53,201,caught,20,2
419147,4,4,231,201,stumped,20,2
419147,10,5,57,21,caught,218,2
419147,16,1,178,186,caught,21,2
419146,1,1,42,29,bowled,,1
419146,5,6,208,67,bowled,,1
419146,7,3,79,67,stumped,26,1
419146,9,4,133,67,bowled,,1
419146,13,4,209,29,caught,26,1
419146,17,5,221,29,bowled,,1
419146,19,3,50,291,caught,26,1
419146,19,6,210,291,bowled,,1
419146,19,7,154,291,run out,26,1
419146,4,3,64,194,caught,79,2
419146,10,1,227,154,lbw,,2
419146,16,4,27,221,caught,154,2
419146,18,3,26,194,caught,42,2
419145,2,3,96,188,bowled,,1
419145,8,4,6,131,caught,57,1
419145,9,4,46,56,caught,53,1
419145,10,1,52,131,lbw,,1
419145,18,5,9,253,caught,188,1
419145,19,4,8,188,caught,56,1
419145,2,1,231,14,caught,46,2
419145,10,4,53,124,stumped,46,2
419145,11,4,57,81,caught,94,2
419144,10,2,162,89,bowled,,1
419144,11,5,1,175,bowled,,1
419144,13,1,2,175,run out,89,1
419144,0,5,187,106,bowled,,2
419144,10,3,40,106,run out,1,2
419144,11,3,241,174,caught,191,2
419144,14,5,41,82,bowled,,2
419144,16,3,237,174,caught,1,2
419144,17,1,90,140,bowled,,2
419144,17,4,89,140,run out,140,2
419144,18,2,88,106,caught,2,2
419143,3,3,214,32,caught,229,1
419143,6,1,26,39,caught,31,1
419143,11,3,27,245,bowled,,1
419143,11,5,64,245,caught,38,1
419143,15,2,161,229,run out,211,1
419143,19,2,67,39,caught,211,1
419143,9,3,224,161,caught,67,2
419142,3,7,185,50,bowled,,1
419142,8,6,21,71,caught,42,1
419142,13,5,20,221,caught and bowled,,1
419142,13,6,18,221,caught,209,1
419142,6,1,42,156,bowled,,2
419142,9,5,208,21,stumped,20,2
419142,10,3,71,218,caught,156,2
419142,11,7,79,186,caught,18,2
419142,12,6,221,201,caught,185,2
419142,13,4,209,186,run out,23,2
419142,14,2,210,201,lbw,,2
419142,16,3,133,156,caught,185,2
419142,19,7,50,248,bowled,,2
419141,2,1,224,61,caught,188,1
419141,2,4,183,61,caught,188,1
419141,10,6,229,131,caught,172,1
419141,12,4,31,188,caught,55,1
419141,15,3,211,256,caught,55,1
419141,15,6,169,256,lbw,,1
419141,16,4,32,61,caught,205,1
419141,17,4,38,256,run out,61,1
419141,18,3,245,188,caught,56,1
419141,19,5,39,147,bowled,,1
419141,2,3,55,245,caught,31,2
419141,4,6,53,245,caught,224,2
419141,10,1,56,39,caught,229,2
419141,13,5,205,38,caught,183,2
419141,15,3,147,38,caught,245,2
419141,17,1,172,38,caught,169,2
419141,17,4,188,38,bowled,,2
419141,19,4,61,39,caught,190,2
419141,19,5,256,39,run out,39,2
419141,19,6,57,39,caught,169,2
419140,4,2,41,244,bowled,,1
419140,5,4,40,9,run out,181,1
419140,9,4,187,124,caught,8,1
419140,10,3,88,181,caught,10,1
419140,14,3,237,181,run out,46,1
419140,3,3,10,136,caught,187,2
419140,9,2,158,116,bowled,,2
419140,11,5,46,116,caught,187,2
419140,14,2,52,89,lbw,,2
419140,15,5,9,116,caught,241,2
419140,17,4,8,90,bowled,,2
419140,18,1,81,175,bowled,,2
419140,19,2,6,136,caught,187,2
419140,19,3,244,136,bowled,,2
419139,7,2,1,161,caught and bowled,,1
419139,15,4,162,233,caught,161,1
419139,18,4,87,29,caught,33,1
419139,4,5,214,83,bowled,,2
419139,13,4,26,220,caught,4,2
419138,6,1,42,131,stumped,53,1
419138,7,2,133,235,lbw,,1
419138,8,6,71,131,bowled,,1
419138,16,4,79,131,caught,188,1
419138,19,6,221,188,caught,56,1
